Triplet_ID,Gene_Ensembl_ID,Gene_Symbol,miRNA_Name,DMR_Index,Target_log2FC,Target_Direction,Target_padj,miRNA_log2FC,miRNA_Direction,miRNA_padj,Methylation_Direction,Methylation_Value,DMR_pvalue,DMR_qvalue
RIPOR2_hsa-miR-223-3p_8242,ENSG00000111913,RIPOR2,hsa-miR-223-3p,8242,-1.032880507,Down-regulated,0.017201477,0.58831944,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-223-3p_8243,ENSG00000111913,RIPOR2,hsa-miR-223-3p,8243,-1.032880507,Down-regulated,0.017201477,0.58831944,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-373-3p_8241,ENSG00000111913,RIPOR2,hsa-miR-373-3p,8241,-1.032880507,Down-regulated,0.017201477,-1.206470126,Down-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_hsa-miR-373-3p_8242,ENSG00000111913,RIPOR2,hsa-miR-373-3p,8242,-1.032880507,Down-regulated,0.017201477,-1.206470126,Down-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-373-3p_8243,ENSG00000111913,RIPOR2,hsa-miR-373-3p,8243,-1.032880507,Down-regulated,0.017201477,-1.206470126,Down-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-574-3p_8241,ENSG00000111913,RIPOR2,hsa-miR-574-3p,8241,-1.032880507,Down-regulated,0.017201477,0.721988755,Up-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_hsa-miR-574-3p_8242,ENSG00000111913,RIPOR2,hsa-miR-574-3p,8242,-1.032880507,Down-regulated,0.017201477,0.721988755,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-574-3p_8243,ENSG00000111913,RIPOR2,hsa-miR-574-3p,8243,-1.032880507,Down-regulated,0.017201477,0.721988755,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_novel_1090_8241,ENSG00000111913,RIPOR2,novel_1090,8241,-1.032880507,Down-regulated,0.017201477,-10.8448253,Down-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_novel_1090_8242,ENSG00000111913,RIPOR2,novel_1090,8242,-1.032880507,Down-regulated,0.017201477,-10.8448253,Down-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_novel_1090_8243,ENSG00000111913,RIPOR2,novel_1090,8243,-1.032880507,Down-regulated,0.017201477,-10.8448253,Down-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-519d-5p_8241,ENSG00000111913,RIPOR2,hsa-miR-519d-5p,8241,-1.032880507,Down-regulated,0.017201477,-0.486076572,Down-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_hsa-miR-519d-5p_8242,ENSG00000111913,RIPOR2,hsa-miR-519d-5p,8242,-1.032880507,Down-regulated,0.017201477,-0.486076572,Down-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-519d-5p_8243,ENSG00000111913,RIPOR2,hsa-miR-519d-5p,8243,-1.032880507,Down-regulated,0.017201477,-0.486076572,Down-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-1299_8241,ENSG00000111913,RIPOR2,hsa-miR-1299,8241,-1.032880507,Down-regulated,0.017201477,-1.857076456,Down-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_hsa-miR-1299_8242,ENSG00000111913,RIPOR2,hsa-miR-1299,8242,-1.032880507,Down-regulated,0.017201477,-1.857076456,Down-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-1299_8243,ENSG00000111913,RIPOR2,hsa-miR-1299,8243,-1.032880507,Down-regulated,0.017201477,-1.857076456,Down-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-4784_8241,ENSG00000111913,RIPOR2,hsa-miR-4784,8241,-1.032880507,Down-regulated,0.017201477,10.3587968,Up-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_hsa-miR-4784_8242,ENSG00000111913,RIPOR2,hsa-miR-4784,8242,-1.032880507,Down-regulated,0.017201477,10.3587968,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-4784_8243,ENSG00000111913,RIPOR2,hsa-miR-4784,8243,-1.032880507,Down-regulated,0.017201477,10.3587968,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-6859-5p_8241,ENSG00000111913,RIPOR2,hsa-miR-6859-5p,8241,-1.032880507,Down-regulated,0.017201477,1.477324365,Up-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_hsa-miR-6859-5p_8242,ENSG00000111913,RIPOR2,hsa-miR-6859-5p,8242,-1.032880507,Down-regulated,0.017201477,1.477324365,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-6859-5p_8243,ENSG00000111913,RIPOR2,hsa-miR-6859-5p,8243,-1.032880507,Down-regulated,0.017201477,1.477324365,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-548x-3p_8241,ENSG00000111913,RIPOR2,hsa-miR-548x-3p,8241,-1.032880507,Down-regulated,0.017201477,4.15088442,Up-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_hsa-miR-548x-3p_8242,ENSG00000111913,RIPOR2,hsa-miR-548x-3p,8242,-1.032880507,Down-regulated,0.017201477,4.15088442,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-548x-3p_8243,ENSG00000111913,RIPOR2,hsa-miR-548x-3p,8243,-1.032880507,Down-regulated,0.017201477,4.15088442,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-1-3p_8241,ENSG00000111913,RIPOR2,hsa-miR-1-3p,8241,-1.032880507,Down-regulated,0.017201477,0.58894478,Up-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_hsa-miR-1-3p_8242,ENSG00000111913,RIPOR2,hsa-miR-1-3p,8242,-1.032880507,Down-regulated,0.017201477,0.58894478,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-1-3p_8243,ENSG00000111913,RIPOR2,hsa-miR-1-3p,8243,-1.032880507,Down-regulated,0.017201477,0.58894478,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-3940-5p_8241,ENSG00000111913,RIPOR2,hsa-miR-3940-5p,8241,-1.032880507,Down-regulated,0.017201477,-1.494997115,Down-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_hsa-miR-3940-5p_8242,ENSG00000111913,RIPOR2,hsa-miR-3940-5p,8242,-1.032880507,Down-regulated,0.017201477,-1.494997115,Down-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-3940-5p_8243,ENSG00000111913,RIPOR2,hsa-miR-3940-5p,8243,-1.032880507,Down-regulated,0.017201477,-1.494997115,Down-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-301b-3p_8241,ENSG00000111913,RIPOR2,hsa-miR-301b-3p,8241,-1.032880507,Down-regulated,0.017201477,-0.736874531,Down-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_hsa-miR-301b-3p_8242,ENSG00000111913,RIPOR2,hsa-miR-301b-3p,8242,-1.032880507,Down-regulated,0.017201477,-0.736874531,Down-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-301b-3p_8243,ENSG00000111913,RIPOR2,hsa-miR-301b-3p,8243,-1.032880507,Down-regulated,0.017201477,-0.736874531,Down-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-450a-1-3p_8241,ENSG00000111913,RIPOR2,hsa-miR-450a-1-3p,8241,-1.032880507,Down-regulated,0.017201477,0.839209771,Up-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_hsa-miR-450a-1-3p_8242,ENSG00000111913,RIPOR2,hsa-miR-450a-1-3p,8242,-1.032880507,Down-regulated,0.017201477,0.839209771,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-450a-1-3p_8243,ENSG00000111913,RIPOR2,hsa-miR-450a-1-3p,8243,-1.032880507,Down-regulated,0.017201477,0.839209771,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-320c_8241,ENSG00000111913,RIPOR2,hsa-miR-320c,8241,-1.032880507,Down-regulated,0.017201477,0.798268304,Up-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_hsa-miR-320c_8242,ENSG00000111913,RIPOR2,hsa-miR-320c,8242,-1.032880507,Down-regulated,0.017201477,0.798268304,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-320c_8243,ENSG00000111913,RIPOR2,hsa-miR-320c,8243,-1.032880507,Down-regulated,0.017201477,0.798268304,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-497-5p_8241,ENSG00000111913,RIPOR2,hsa-miR-497-5p,8241,-1.032880507,Down-regulated,0.017201477,0.473419716,Up-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_hsa-miR-497-5p_8242,ENSG00000111913,RIPOR2,hsa-miR-497-5p,8242,-1.032880507,Down-regulated,0.017201477,0.473419716,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-497-5p_8243,ENSG00000111913,RIPOR2,hsa-miR-497-5p,8243,-1.032880507,Down-regulated,0.017201477,0.473419716,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-5699-5p_8241,ENSG00000111913,RIPOR2,hsa-miR-5699-5p,8241,-1.032880507,Down-regulated,0.017201477,1.290425782,Up-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_hsa-miR-5699-5p_8242,ENSG00000111913,RIPOR2,hsa-miR-5699-5p,8242,-1.032880507,Down-regulated,0.017201477,1.290425782,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-5699-5p_8243,ENSG00000111913,RIPOR2,hsa-miR-5699-5p,8243,-1.032880507,Down-regulated,0.017201477,1.290425782,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-576-5p_8241,ENSG00000111913,RIPOR2,hsa-miR-576-5p,8241,-1.032880507,Down-regulated,0.017201477,-0.467290092,Down-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_hsa-miR-576-5p_8242,ENSG00000111913,RIPOR2,hsa-miR-576-5p,8242,-1.032880507,Down-regulated,0.017201477,-0.467290092,Down-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-576-5p_8243,ENSG00000111913,RIPOR2,hsa-miR-576-5p,8243,-1.032880507,Down-regulated,0.017201477,-0.467290092,Down-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_novel_517_8241,ENSG00000111913,RIPOR2,novel_517,8241,-1.032880507,Down-regulated,0.017201477,9.2273688,Up-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_novel_517_8242,ENSG00000111913,RIPOR2,novel_517,8242,-1.032880507,Down-regulated,0.017201477,9.2273688,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_novel_517_8243,ENSG00000111913,RIPOR2,novel_517,8243,-1.032880507,Down-regulated,0.017201477,9.2273688,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-134-3p_8241,ENSG00000111913,RIPOR2,hsa-miR-134-3p,8241,-1.032880507,Down-regulated,0.017201477,0.954166603,Up-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_hsa-miR-134-3p_8242,ENSG00000111913,RIPOR2,hsa-miR-134-3p,8242,-1.032880507,Down-regulated,0.017201477,0.954166603,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-134-3p_8243,ENSG00000111913,RIPOR2,hsa-miR-134-3p,8243,-1.032880507,Down-regulated,0.017201477,0.954166603,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-1246_8241,ENSG00000111913,RIPOR2,hsa-miR-1246,8241,-1.032880507,Down-regulated,0.017201477,0.653846233,Up-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_hsa-miR-1246_8242,ENSG00000111913,RIPOR2,hsa-miR-1246,8242,-1.032880507,Down-regulated,0.017201477,0.653846233,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-1246_8243,ENSG00000111913,RIPOR2,hsa-miR-1246,8243,-1.032880507,Down-regulated,0.017201477,0.653846233,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-93-3p_8241,ENSG00000111913,RIPOR2,hsa-miR-93-3p,8241,-1.032880507,Down-regulated,0.017201477,-0.511815825,Down-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_hsa-miR-93-3p_8242,ENSG00000111913,RIPOR2,hsa-miR-93-3p,8242,-1.032880507,Down-regulated,0.017201477,-0.511815825,Down-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-93-3p_8243,ENSG00000111913,RIPOR2,hsa-miR-93-3p,8243,-1.032880507,Down-regulated,0.017201477,-0.511815825,Down-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-27a-5p_8241,ENSG00000111913,RIPOR2,hsa-miR-27a-5p,8241,-1.032880507,Down-regulated,0.017201477,-0.75717096,Down-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_hsa-miR-27a-5p_8242,ENSG00000111913,RIPOR2,hsa-miR-27a-5p,8242,-1.032880507,Down-regulated,0.017201477,-0.75717096,Down-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-27a-5p_8243,ENSG00000111913,RIPOR2,hsa-miR-27a-5p,8243,-1.032880507,Down-regulated,0.017201477,-0.75717096,Down-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-195-5p_8241,ENSG00000111913,RIPOR2,hsa-miR-195-5p,8241,-1.032880507,Down-regulated,0.017201477,0.615927261,Up-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_hsa-miR-195-5p_8242,ENSG00000111913,RIPOR2,hsa-miR-195-5p,8242,-1.032880507,Down-regulated,0.017201477,0.615927261,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-195-5p_8243,ENSG00000111913,RIPOR2,hsa-miR-195-5p,8243,-1.032880507,Down-regulated,0.017201477,0.615927261,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-138-5p_8241,ENSG00000111913,RIPOR2,hsa-miR-138-5p,8241,-1.032880507,Down-regulated,0.017201477,-0.88475238,Down-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_hsa-miR-138-5p_8242,ENSG00000111913,RIPOR2,hsa-miR-138-5p,8242,-1.032880507,Down-regulated,0.017201477,-0.88475238,Down-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-138-5p_8243,ENSG00000111913,RIPOR2,hsa-miR-138-5p,8243,-1.032880507,Down-regulated,0.017201477,-0.88475238,Down-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-4713-3p_8241,ENSG00000111913,RIPOR2,hsa-miR-4713-3p,8241,-1.032880507,Down-regulated,0.017201477,-0.528231878,Down-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_hsa-miR-4713-3p_8242,ENSG00000111913,RIPOR2,hsa-miR-4713-3p,8242,-1.032880507,Down-regulated,0.017201477,-0.528231878,Down-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-4713-3p_8243,ENSG00000111913,RIPOR2,hsa-miR-4713-3p,8243,-1.032880507,Down-regulated,0.017201477,-0.528231878,Down-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-18b-5p_8241,ENSG00000111913,RIPOR2,hsa-miR-18b-5p,8241,-1.032880507,Down-regulated,0.017201477,1.134318306,Up-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_hsa-miR-18b-5p_8242,ENSG00000111913,RIPOR2,hsa-miR-18b-5p,8242,-1.032880507,Down-regulated,0.017201477,1.134318306,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-18b-5p_8243,ENSG00000111913,RIPOR2,hsa-miR-18b-5p,8243,-1.032880507,Down-regulated,0.017201477,1.134318306,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-365a-5p_8241,ENSG00000111913,RIPOR2,hsa-miR-365a-5p,8241,-1.032880507,Down-regulated,0.017201477,-0.712603493,Down-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_hsa-miR-365a-5p_8242,ENSG00000111913,RIPOR2,hsa-miR-365a-5p,8242,-1.032880507,Down-regulated,0.017201477,-0.712603493,Down-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-365a-5p_8243,ENSG00000111913,RIPOR2,hsa-miR-365a-5p,8243,-1.032880507,Down-regulated,0.017201477,-0.712603493,Down-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-548am-3p_8241,ENSG00000111913,RIPOR2,hsa-miR-548am-3p,8241,-1.032880507,Down-regulated,0.017201477,1.084584759,Up-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_hsa-miR-548am-3p_8242,ENSG00000111913,RIPOR2,hsa-miR-548am-3p,8242,-1.032880507,Down-regulated,0.017201477,1.084584759,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-548am-3p_8243,ENSG00000111913,RIPOR2,hsa-miR-548am-3p,8243,-1.032880507,Down-regulated,0.017201477,1.084584759,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-5708_8241,ENSG00000111913,RIPOR2,hsa-miR-5708,8241,-1.032880507,Down-regulated,0.017201477,-1.843974018,Down-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_hsa-miR-5708_8242,ENSG00000111913,RIPOR2,hsa-miR-5708,8242,-1.032880507,Down-regulated,0.017201477,-1.843974018,Down-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-5708_8243,ENSG00000111913,RIPOR2,hsa-miR-5708,8243,-1.032880507,Down-regulated,0.017201477,-1.843974018,Down-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-1302_8241,ENSG00000111913,RIPOR2,hsa-miR-1302,8241,-1.032880507,Down-regulated,0.017201477,-1.260504314,Down-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_hsa-miR-1302_8242,ENSG00000111913,RIPOR2,hsa-miR-1302,8242,-1.032880507,Down-regulated,0.017201477,-1.260504314,Down-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-1302_8243,ENSG00000111913,RIPOR2,hsa-miR-1302,8243,-1.032880507,Down-regulated,0.017201477,-1.260504314,Down-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-214-3p_8241,ENSG00000111913,RIPOR2,hsa-miR-214-3p,8241,-1.032880507,Down-regulated,0.017201477,0.631924396,Up-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_hsa-miR-214-3p_8242,ENSG00000111913,RIPOR2,hsa-miR-214-3p,8242,-1.032880507,Down-regulated,0.017201477,0.631924396,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-214-3p_8243,ENSG00000111913,RIPOR2,hsa-miR-214-3p,8243,-1.032880507,Down-regulated,0.017201477,0.631924396,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-31-5p_8241,ENSG00000111913,RIPOR2,hsa-miR-31-5p,8241,-1.032880507,Down-regulated,0.017201477,-0.485868578,Down-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_hsa-miR-31-5p_8242,ENSG00000111913,RIPOR2,hsa-miR-31-5p,8242,-1.032880507,Down-regulated,0.017201477,-0.485868578,Down-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-31-5p_8243,ENSG00000111913,RIPOR2,hsa-miR-31-5p,8243,-1.032880507,Down-regulated,0.017201477,-0.485868578,Down-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-219b-3p_8241,ENSG00000111913,RIPOR2,hsa-miR-219b-3p,8241,-1.032880507,Down-regulated,0.017201477,1.558595222,Up-regulated,0.99990023,Hypomethylated,-0.205301122,4.83996150082923e-06,2.40921843214368e-05
RIPOR2_hsa-miR-219b-3p_8242,ENSG00000111913,RIPOR2,hsa-miR-219b-3p,8242,-1.032880507,Down-regulated,0.017201477,1.558595222,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
RIPOR2_hsa-miR-219b-3p_8243,ENSG00000111913,RIPOR2,hsa-miR-219b-3p,8243,-1.032880507,Down-regulated,0.017201477,1.558595222,Up-regulated,0.99990023,Hypomethylated,-2.010893851,6.13950657242048e-06,2.99608274494221e-05
